scorer,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000
individuals,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual6,individual6,individual6,individual6,individual6,individual6,individual6,individual6,individual6,individual6,individual6,individual6,individual7,individual7,individual7,individual7,individual7,individual7,individual7,individual7,individual7,individual7,individual7,individual7,individual8,individual8,individual8,individual8,individual8,individual8,individual8,individual8,individual8,individual8,individual8,individual8
bodyparts,head,head,head,tailbase,tailbase,tailbase,midline2,midline2,midline2,tailtip,tailtip,tailtip,head,head,head,tailbase,tailbase,tailbase,midline2,midline2,midline2,tailtip,tailtip,tailtip,head,head,head,tailbase,tailbase,tailbase,midline2,midline2,midline2,tailtip,tailtip,tailtip,head,head,head,tailbase,tailbase,tailbase,midline2,midline2,midline2,tailtip,tailtip,tailtip,head,head,head,tailbase,tailbase,tailbase,midline2,midline2,midline2,tailtip,tailtip,tailtip,head,head,head,tailbase,tailbase,tailbase,midline2,midline2,midline2,tailtip,tailtip,tailtip,head,head,head,tailbase,tailbase,tailbase,midline2,midline2,midline2,tailtip,tailtip,tailtip,head,head,head,tailbase,tailbase,tailbase,midline2,midline2,midline2,tailtip,tailtip,tailtip
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,1438.7845458984375,115.66259002685548,0.9996216297149658,1365.48291015625,159.91122436523438,0.998172163963318,1278.758544921875,184.79739379882807,0.9387229681015016,1233.7586669921875,194.65513610839844,0.9984001517295836,596.1663818359375,100.45877838134766,0.9999680519104004,562.7769775390625,199.1332244873047,0.9991403818130492,590.026123046875,234.23829650878903,0.9948257803916932,675.8821411132812,208.2647857666016,0.9994916915893556,1972.624267578125,274.0423889160156,0.9956258535385132,1911.9736328125,339.54608154296875,0.996669352054596,1762.21435546875,312.6668701171875,0.9972257018089294,1718.208740234375,283.6807861328125,0.9997865557670592,913.7473754882812,622.65869140625,0.9970581531524658,853.965087890625,673.0302124023438,0.9976644515991212,775.9763793945312,682.18603515625,0.9944920539855956,753.7589111328125,644.2781982421875,0.9998667240142822,1938.1993408203125,1006.9116821289062,0.9996235370635986,1844.0537109375,953.526123046875,0.9997363686561584,1730.875244140625,943.9248657226562,0.9994657635688782,1685.7491455078125,925.7803344726562,0.9988597631454468,1614.4547119140625,115.35316467285156,0.9999493360519408,1616.56884765625,211.71731567382807,0.9914109706878662,1538.453369140625,179.76043701171875,0.9982872605323792,1520.365966796875,146.99539184570312,0.9974741339683532,553.2291870117188,715.0197143554688,0.999846339225769,662.036376953125,704.9617919921875,0.9990567564964294,752.4056396484375,696.4832153320312,0.9987185001373292,795.98876953125,689.6190795898438,0.9993634819984436,574.891845703125,137.0852813720703,0.9998468160629272,595.1005249023438,223.332275390625,0.999350130558014,611.5364990234375,307.3871459960937,0.9991863369941713,598.7115478515625,334.4909362792969,0.9996821880340576
1,1441.1954345703125,115.93231201171876,0.9999022483825684,1369.2626953125,159.91122436523438,0.990217387676239,1292.0205078125,185.3135681152344,0.98891943693161,1239.329833984375,197.1445770263672,0.9877989292144777,596.85498046875,102.4403076171875,0.9999505281448364,564.2894897460938,199.1332244873047,0.9997593760490416,590.026123046875,237.4148712158203,0.9654732346534728,675.8821411132812,214.8167724609375,0.976937770843506,1972.624267578125,274.0423889160156,0.999178946018219,1914.3795166015625,339.54608154296875,0.9944268465042114,1773.4517822265625,312.73663330078125,0.9977228045463562,1731.973388671875,284.45721435546875,0.9996119141578674,916.9550170898438,622.65869140625,0.9996949434280396,856.4047241210938,673.0302124023438,0.9952712655067444,779.6893310546875,690.7820434570312,0.999122440814972,754.6614379882812,656.568603515625,0.9992444515228271,1939.5367431640625,1007.0034790039062,0.9997119307518004,1846.85009765625,953.526123046875,0.9994152784347534,1732.5257568359375,946.12158203125,0.9997734427452089,1685.7491455078125,929.1539306640624,0.9998133778572084,1614.4547119140625,115.35316467285156,0.9998288154602052,1623.8184814453125,211.71731567382807,0.9076820611953736,1547.8409423828125,189.2532958984375,0.9418182969093324,1527.944091796875,149.99794006347656,0.9732859134674072,553.2291870117188,715.0197143554688,0.9988331198692322,662.036376953125,705.9788818359375,0.9988808035850524,752.4056396484375,696.6250610351562,0.9995760321617126,795.98876953125,689.6190795898438,0.999924659729004,575.1724853515625,137.0852813720703,0.9998506307601928,595.1005249023438,223.332275390625,0.9992753863334656,613.1080322265625,307.3871459960937,0.9990455508232116,599.2404174804688,334.4909362792969,0.9993855953216552
2,1442.6170654296875,116.23400115966795,0.9998685121536256,1375.659423828125,159.91122436523438,0.988917589187622,1295.40869140625,187.7577972412109,0.968069314956665,1246.920654296875,197.2719268798828,0.9945245981216432,596.9808959960938,103.2729034423828,0.9998741149902344,566.1006469726562,199.1332244873047,0.9997896552085876,619.4817504882812,263.69256591796875,0.9727495908737184,675.8821411132812,244.0144195556641,0.9991865754127502,1972.624267578125,274.0423889160156,0.9991808533668518,1916.546630859375,339.54608154296875,0.9976726174354552,1787.7979736328125,320.5022888183594,0.9985143542289734,1753.152587890625,287.76251220703125,0.9991685152053832,921.8757934570312,622.65869140625,0.9977028965950012,859.2665405273438,673.0302124023438,0.9969366788864136,786.6132202148438,695.6278076171875,0.9977800250053406,757.0819091796875,665.6709594726562,0.9993939399719238,1941.0328369140625,1007.0034790039062,0.9994314312934875,1850.2716064453125,953.526123046875,0.9981259703636168,1732.6719970703125,946.61279296875,0.9998953342437744,1687.2569580078125,935.3589477539062,0.9997084736824036,1614.4547119140625,115.35316467285156,0.9997395873069764,1652.9420166015625,211.71731567382807,0.9978702068328856,1556.2655029296875,219.33824157714844,0.322397232055664,1540.0823974609375,159.50770568847656,0.0167850814759731,553.2291870117188,715.1743774414062,0.9990860223770142,662.036376953125,706.9315185546875,0.9996271133422852,752.4056396484375,696.7981567382812,0.9984886646270752,795.98876953125,689.6190795898438,0.9997453093528748,575.9539184570312,137.0852813720703,0.999886393547058,595.1005249023438,223.332275390625,0.9988338351249696,615.431640625,307.3871459960937,0.9995003938674928,605.5277709960938,334.4909362792969,0.995524525642395
3,1444.877685546875,116.23400115966795,0.9996730089187622,1378.052734375,159.6179656982422,0.9894201755523682,1296.9952392578125,189.6775665283203,0.9976797699928284,1252.293701171875,208.103515625,0.9972467422485352,597.732177734375,103.58731079101562,0.999800980091095,567.7774658203125,198.25570678710935,0.9995881915092468,619.4817504882812,266.7876892089844,0.9761838912963868,671.5562133789062,255.77957153320312,0.99940288066864,1968.1475830078125,262.569091796875,0.9995480179786682,1920.6751708984373,336.4107360839844,0.9946780204772948,1799.0218505859375,328.6978454589844,0.9992318153381348,1773.1846923828125,290.5114440917969,0.9983147382736206,926.2239379882812,619.3215942382812,0.9980484247207642,865.0181274414062,667.8507080078125,0.9979786276817322,793.2069091796875,698.9625854492188,0.9946889877319336,759.522216796875,670.62646484375,0.9996498823165894,1942.2242431640625,1007.0034790039062,0.9994044303894044,1850.6513671875,951.312255859375,0.9988725781440736,1736.7276611328125,946.7293701171876,0.9994433522224426,1688.218505859375,958.1689453125,0.9945861101150512,1603.984375,114.31121826171876,0.9999696016311646,1653.28759765625,211.71731567382807,0.9982340335845948,1558.3489990234375,226.3457794189453,0.5315434336662292,1540.706298828125,184.2207794189453,0.0222488641738891,546.9913330078125,715.1956787109375,0.9997991919517516,656.8328857421875,707.381103515625,0.9994338154792786,747.6026000976562,698.2872314453125,0.9972755312919616,788.3185424804688,686.53076171875,0.999789535999298,576.5208129882812,135.20361328125,0.9999537467956544,594.6300048828125,218.55796813964844,0.9983750581741332,616.7489013671875,299.5913391113281,0.9984532594680786,614.2311401367188,324.0594177246094,0.9983296990394592
4,1448.9993896484375,116.23400115966795,0.993988275527954,1378.3331298828125,157.4872589111328,0.9872547388076782,1301.2718505859375,190.3453063964844,0.9967945218086244,1265.1806640625,216.8125457763672,0.984329104423523,598.0350952148438,103.98563385009766,0.9995966553688048,568.0628051757812,197.62612915039065,0.999722421169281,618.3253173828125,275.5994567871094,0.9934760928153992,670.5042724609375,266.5137023925781,0.9992699027061462,1961.75146484375,253.70437622070312,0.9972710013389589,1920.6751708984373,333.4281921386719,0.9964401125907898,1804.8135986328125,341.2554016113281,0.9989816546440125,1786.40234375,300.24273681640625,0.996107280254364,930.4273071289062,616.2891235351562,0.999039590358734,868.8389892578125,665.4422607421875,0.9989737272262572,799.3851318359375,701.1571044921875,0.996039867401123,763.3892822265625,679.6069946289062,0.9993392825126648,1942.2242431640625,1006.8068237304688,0.9995163679122924,1852.808837890625,950.5987548828124,0.999106228351593,1736.9024658203125,946.9364013671876,0.9996024966239928,1689.046875,963.5935668945312,0.9988523721694946,1601.088623046875,112.4090576171875,0.9999536275863647,1653.9637451171875,211.71731567382807,0.9981635212898254,1575.9776611328125,258.8897399902344,0.2904297113418579,1540.9332275390625,214.41848754882807,0.068879909813404,542.4562377929688,716.022216796875,0.999014973640442,649.4822387695312,707.4948120117188,0.99898499250412,742.9627075195312,699.9395141601562,0.9989802241325378,783.289794921875,686.53076171875,0.9989627599716188,577.6239624023438,133.7467041015625,0.9999734163284302,594.548583984375,216.27972412109372,0.9988113641738892,617.5117797851562,296.9286499023437,0.9974685907363892,620.2789916992188,322.91558837890625,0.9924811124801636
5,1456.3944091796875,117.2592544555664,0.9665381908416748,1387.9066162109375,155.00022888183594,0.956277072429657,1306.9671630859375,190.7755889892578,0.9924091100692748,1265.798583984375,227.18792724609372,0.993154525756836,598.0350952148438,104.45284271240234,0.9994019269943236,568.5271606445312,197.62612915039065,0.9996514320373536,618.3253173828125,281.6249084472656,0.9889479875564576,667.8638916015625,276.36309814453125,0.9998231530189514,1961.5565185546875,242.0439453125,0.999625325202942,1921.4471435546875,332.21978759765625,0.9971604347229004,1811.4453125,354.8450622558594,0.9991599321365356,1786.40234375,314.63494873046875,0.9955339431762696,935.7417602539062,613.152587890625,0.9993878602981568,871.50341796875,664.1187133789062,0.997026264667511,802.7491455078125,701.9573974609375,0.9994274377822876,766.2711181640625,688.7030029296875,0.998982846736908,1942.2242431640625,1006.561767578125,0.9997362494468688,1856.5816650390625,949.0674438476562,0.9997326731681824,1739.234619140625,948.6196899414062,0.99962317943573,1694.2950439453125,963.8763427734376,0.9985322952270508,1598.7821044921875,111.11614227294922,0.9997625946998596,1654.0015869140625,213.810791015625,0.99869567155838,1591.7005615234375,275.29949951171875,0.843665361404419,1549.6002197265625,245.88998413085935,0.9671397805213928,538.4559936523438,716.3265380859375,0.9973950386047364,642.5469360351562,708.076904296875,0.999581515789032,735.6500244140625,702.9746704101562,0.9984958171844482,777.2422485351562,686.53076171875,0.9985596537590028,578.53271484375,133.0486602783203,0.9999715089797974,594.548583984375,215.90167236328125,0.9987881779670716,617.79833984375,296.9286499023437,0.9984446167945862,625.301025390625,322.91558837890625,0.998979389667511
6,1457.7635498046875,119.18722534179688,0.9982357025146484,1390.797119140625,154.54022216796875,0.9843229651451112,1311.5196533203125,190.8867950439453,0.9989674091339112,1271.441162109375,234.0825958251953,0.9964495897293092,598.0350952148438,104.59297943115234,0.9993379712104796,568.7101440429688,197.62612915039065,0.999531388282776,618.3253173828125,285.5310363769531,0.9914714694023132,666.6095581054688,285.2579040527344,0.9979859590530396,1961.5565185546875,234.0571746826172,0.9997557997703552,1921.6231689453125,330.8271789550781,0.9936699271202089,1817.7900390625,369.3570556640625,0.9978169202804564,1787.541015625,338.9622497558594,0.9993429780006408,941.3088989257812,610.2166137695312,0.9995531439781188,874.6757202148438,661.0665893554688,0.9986051917076112,808.4328002929688,702.5009765625,0.998754382133484,771.1609497070312,696.9237670898438,0.9996260404586792,1939.496337890625,1005.109130859375,0.9998236298561096,1858.2706298828125,945.4412841796876,0.9996397495269777,1739.7271728515625,953.8314819335938,0.9987120628356934,1694.9962158203125,969.7987670898438,0.9996318817138672,1595.9112548828125,110.2395248413086,0.9993603825569152,1654.8231201171875,220.33200073242188,0.9993495345115662,1602.72265625,286.53424072265625,0.9495699405670166,1552.961669921875,267.9631042480469,0.9997568726539612,531.5659790039062,718.9526977539062,0.9998551607131958,637.8258666992188,708.076904296875,0.998843550682068,727.9652099609375,706.630859375,0.9993778467178344,770.7109375,690.6532592773438,0.9998773336410522,579.5519409179688,131.72216796875,0.99997878074646,594.548583984375,215.32513427734372,0.9992709755897522,619.3075561523438,296.8740234375,0.9992947578430176,631.1996459960938,322.91558837890625,0.9993294477462769
